movie_id,title,movie_rating,release_date,run_time,meta_score,imdb_rating,box_office,director,writer,actor,Drama,Adventure,Action,Comedy,Horror,Biography,Crime,Fantasy,Family,Sci-Fi,Animation,Romance,Music,Western,Thriller,History,Mystery,Sport,Musical,Documentary,Short
6217,Chernobyl Diaries,R,2012-05-25,86.0,0.0,5.0,38390020.0,Bradley Parker,Oren Peli,Jesse McCartney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218,Celeste & Jesse Forever,R,2012-08-03,92.0,0.0,6.6,3640975.0,Lee Toland Krieger,Rashida Jones,Rashida Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6219,Talaash,Not Rated,2012-11-30,140.0,0.0,7.2,5277766.0,Reema Kagti,Farhan Akhtar,Aamir Khan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6220,Hope Springs,PG-13,2012-08-08,100.0,0.0,6.3,114281051.0,David Frankel,Vanessa Taylor,Meryl Streep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221,People Like Us,PG-13,2012-06-29,114.0,0.0,7.1,12558931.0,Alex Kurtzman,Alex Kurtzman,Chris Pine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222,The ABCs of Death,Not Rated,2013-04-26,129.0,0.0,4.7,23589.0,Directors,Ant Timpson,Ingrid Bolsø Berdal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223,Into the White,R,2013-04-12,104.0,0.0,7.2,712216.0,Petter Næss,Ole Meldgaard,Florian Lukas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224,The Sweeney,R,2013-03-01,112.0,0.0,6.1,7708312.0,Nick Love,Nick Love,Ray Winstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6225,Vamps,PG-13,2012-11-02,92.0,0.0,5.2,92748.0,Amy Heckerling,Amy Heckerling,Alicia Silverstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6226,Barfi!,Not Rated,2012-09-14,151.0,0.0,8.1,4490134.0,Anurag Basu,Anurag Basu,Ranbir Kapoor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6227,Bel Ami,R,2012-03-09,102.0,0.0,5.4,9374932.0,Declan Donnellan,Guy de Maupassant,Robert Pattinson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6228,Unfinished Song,PG-13,2013-02-22,90.0,0.0,7.0,9166865.0,Paul Andrew Williams,Paul Andrew Williams,Terence Stamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6229,A Thousand Words,PG-13,2012-03-09,91.0,0.0,5.9,22044277.0,Brian Robbins,Steve Koren,Eddie Murphy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6230,Like Someone in Love,Not Rated,2012-09-15,109.0,0.0,7.0,562878.0,Abbas Kiarostami,Abbas Kiarostami,Rin Takanashi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6231,Escape from Planet Earth,PG,2013-02-15,89.0,0.0,5.9,74939189.0,Cal Brunker,Bob Barlen,Brendan Fraser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6232,The Reluctant Fundamentalist,R,2013-05-17,130.0,0.0,6.9,2176576.0,Mira Nair,Javed Akhtar,Riz Ahmed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6233,Much Ado About Nothing,PG-13,2013-06-14,109.0,0.0,7.1,5341221.0,Joss Whedon,William Shakespeare,Alexis Denisof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6234,Ginger & Rosa,PG-13,2012-10-19,90.0,0.0,6.3,1674776.0,Sally Potter,Sally Potter,Elle Fanning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6235,"For a Good Time, Call...",R,2012-11-02,85.0,0.0,6.0,1386088.0,Jamie Travis,Katie Anne Naylon,Ari Graynor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6236,Big Miracle,PG,2012-02-03,107.0,0.0,6.5,24740061.0,Ken Kwapis,Jack Amiel,Drew Barrymore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6237,What Maisie Knew,R,2013-05-03,99.0,0.0,7.4,2711379.0,Scott McGehee,Nancy Doyne,Julianne Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6238,The Devil Inside,R,2012-01-06,83.0,0.0,4.2,101758490.0,William Brent Bell,William Brent Bell,Fernanda Andrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6239,Cocktail,Not Rated,2012-07-13,146.0,0.0,6.3,2724695.0,Homi Adajania,Imtiaz Ali,Saif Ali Khan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6240,Fun Size,PG-13,2012-10-26,86.0,0.0,5.4,11417362.0,Josh Schwartz,Max Werner,Victoria Justice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6241,"Farewell, My Queen",R,2012-03-21,100.0,0.0,6.2,6366835.0,Benoît Jacquot,Benoît Jacquot,Léa Seydoux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6242,The Magic of Belle Isle,PG,2012-07-06,109.0,0.0,7.0,123821.0,Rob Reiner,Guy Thomas,Morgan Freeman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6243,Robot & Frank,PG-13,2012-09-19,89.0,0.0,7.1,4806423.0,Jake Schreier,Christopher Ford,Peter Sarsgaard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6244,The Wolf of Wall Street,R,2013-12-25,180.0,0.0,8.2,392000694.0,Martin Scorsese,Terence Winter,Leonardo DiCaprio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6245,Iron Man 3,PG-13,2013-05-03,130.0,0.0,7.1,1214811252.0,Shane Black,Drew Pearce,Robert Downey Jr.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6246,The Conjuring,R,2013-07-19,112.0,0.0,7.5,320290989.0,James Wan,Chad Hayes,Patrick Wilson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6247,Prisoners,R,2013-09-20,153.0,0.0,8.1,122126687.0,Denis Villeneuve,Aaron Guzikowski,Hugh Jackman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6248,Thor: The Dark World,PG-13,2013-11-08,112.0,0.0,6.8,644783140.0,Alan Taylor,Christopher L. Yost,Chris Hemsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6249,The Purge,R,2013-06-07,85.0,0.0,5.7,89328627.0,James DeMonaco,James DeMonaco,Ethan Hawke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6250,Grown Ups 2,PG-13,2013-07-12,101.0,0.0,5.4,246984278.0,Dennis Dugan,Fred Wolf,Adam Sandler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6251,Fast & Furious 6,PG-13,2013-05-24,130.0,0.0,7.0,788680968.0,Justin Lin,Chris Morgan,Vin Diesel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6252,Gravity,PG-13,2013-10-04,91.0,0.0,7.7,723192705.0,Alfonso Cuarón,Alfonso Cuarón,Sandra Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6253,About Time,R,2013-11-08,123.0,0.0,7.8,87100449.0,Richard Curtis,Richard Curtis,Domhnall Gleeson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6254,The Hobbit: The Desolation of Smaug,PG-13,2013-12-13,161.0,0.0,7.8,959007513.0,Peter Jackson,Fran Walsh,Ian McKellen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6255,Man of Steel,PG-13,2013-06-14,143.0,0.0,7.0,668045518.0,Zack Snyder,David S. Goyer,Henry Cavill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6256,Under the Skin,R,2014-03-14,108.0,0.0,6.3,5866389.0,Jonathan Glazer,Walter Campbell,Scarlett Johansson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6257,Blue Is the Warmest Colour,NC-17,2013-10-09,180.0,0.0,7.7,19465835.0,Abdellatif Kechiche,Abdellatif Kechiche,Léa Seydoux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6258,Only Lovers Left Alive,R,2013-12-25,123.0,0.0,7.3,7609187.0,Jim Jarmusch,Jim Jarmusch,Tilda Swinton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6259,Her,R,2014-01-10,126.0,0.0,8.0,48517427.0,Spike Jonze,Spike Jonze,Joaquin Phoenix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6260,Snowpiercer,R,2014-07-11,126.0,0.0,7.1,86758912.0,Bong Joon Ho,Jacques Lob,Chris Evans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6261,We're the Millers,R,2013-08-07,110.0,0.0,7.0,269994119.0,Rawson Marshall Thurber,Bob Fisher,Jason Sudeikis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6262,Kick-Ass 2,R,2013-08-16,103.0,0.0,6.5,60795985.0,Jeff Wadlow,Jeff Wadlow,Aaron Taylor-Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6263,Frozen,PG,2013-11-27,102.0,0.0,7.4,1281508100.0,Chris Buck,Jennifer Lee,Kristen Bell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6264,The Great Gatsby,PG-13,2013-05-10,143.0,0.0,7.2,353642274.0,Baz Luhrmann,Baz Luhrmann,Leonardo DiCaprio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6265,American Hustle,R,2013-12-20,138.0,0.0,7.2,251171807.0,David O. Russell,Eric Warren Singer,Christian Bale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6266,The Green Inferno,R,2015-09-25,100.0,0.0,5.3,12666449.0,Eli Roth,Eli Roth,Lorenza Izzo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6267,Rush,R,2013-09-27,123.0,0.0,8.1,96983009.0,Ron Howard,Peter Morgan,Daniel Brühl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6268,Monsters University,G,2013-06-21,104.0,0.0,7.2,743559645.0,Dan Scanlon,Dan Scanlon,Billy Crystal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6269,Don Jon,R,2013-09-27,90.0,0.0,6.5,39439355.0,Joseph Gordon-Levitt,Joseph Gordon-Levitt,Joseph Gordon-Levitt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6270,Now You See Me,PG-13,2013-05-31,115.0,0.0,7.2,351723989.0,Louis Leterrier,Ed Solomon,Jesse Eisenberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6271,Oblivion,PG-13,2013-04-19,124.0,0.0,7.0,286168572.0,Joseph Kosinski,Karl Gajdusek,Tom Cruise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6272,Identity Thief,R,2013-02-08,111.0,0.0,5.7,173965010.0,Seth Gordon,Craig Mazin,Jason Bateman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6273,Nymphomaniac: Vol. I,Not Rated,2014-03-06,117.0,0.0,6.9,13551156.0,Lars von Trier,Lars von Trier,Charlotte Gainsbourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6274,Star Trek Into Darkness,PG-13,2013-05-16,132.0,0.0,7.7,467365246.0,J.J. Abrams,Roberto Orci,Chris Pine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6275,The Hunger Games: Catching Fire,PG-13,2013-11-22,146.0,0.0,7.5,865011746.0,Francis Lawrence,Simon Beaufoy,Jennifer Lawrence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6276,Homefront,R,2013-11-27,100.0,0.0,6.5,48449416.0,Gary Fleder,Sylvester Stallone,Jason Statham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6277,Movie 43,R,2013-01-25,94.0,0.0,4.3,32443111.0,Directors,Rocky Russo,Emma Stone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6278,World War Z,PG-13,2013-06-21,116.0,0.0,7.0,540455876.0,Marc Forster,Matthew Michael Carnahan,Brad Pitt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6279,12 Years a Slave,R,2013-11-08,134.0,0.0,8.1,187733202.0,Steve McQueen,John Ridley,Chiwetel Ejiofor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6280,G.I. Joe: Retaliation,PG-13,2013-03-28,110.0,0.0,5.8,375740705.0,Jon M. Chu,Rhett Reese,Dwayne Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6281,Dallas Buyers Club,R,2013-11-22,117.0,0.0,8.0,55736588.0,Jean-Marc Vallée,Craig Borten,Matthew McConaughey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6282,The Secret Life of Walter Mitty,PG,2013-12-25,114.0,0.0,7.3,188133322.0,Ben Stiller,Steve Conrad,Ben Stiller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6283,Pacific Rim,PG-13,2013-07-12,131.0,0.0,6.9,411002906.0,Guillermo del Toro,Travis Beacham,Idris Elba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6284,The Croods,PG,2013-03-22,98.0,0.0,7.2,587205319.0,Kirk DeMicco,Chris Sanders,Nicolas Cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6285,This Is the End,R,2013-06-12,107.0,0.0,6.6,126041322.0,Evan Goldberg,Seth Rogen,James Franco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6286,The Way Way Back,PG-13,2013-07-26,103.0,0.0,7.4,26474920.0,Nat Faxon,Nat Faxon,Steve Carell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6287,The Internship,PG-13,2013-06-07,119.0,0.0,6.3,93492844.0,Shawn Levy,Vince Vaughn,Vince Vaughn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6288,Elysium,R,2013-08-09,109.0,0.0,6.6,286140700.0,Neill Blomkamp,Neill Blomkamp,Matt Damon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6289,Hansel & Gretel: Witch Hunters,R,2013-01-25,88.0,0.0,6.1,226349749.0,Tommy Wirkola,Tommy Wirkola,Jeremy Renner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6290,Captain Phillips,PG-13,2013-10-11,134.0,0.0,7.8,218791811.0,Paul Greengrass,Billy Ray,Tom Hanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6291,Evil Dead,R,2013-04-05,91.0,0.0,6.5,97542952.0,Fede Alvarez,Fede Alvarez,Jane Levy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6292,White House Down,PG-13,2013-06-28,131.0,0.0,6.3,205366737.0,Roland Emmerich,James Vanderbilt,Channing Tatum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6293,Enemy,R,2014-02-06,91.0,0.0,6.9,3468224.0,Denis Villeneuve,José Saramago,Jake Gyllenhaal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6294,Olympus Has Fallen,R,2013-03-22,119.0,0.0,6.5,170270201.0,Antoine Fuqua,Creighton Rothenberger,Gerard Butler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6295,Lone Survivor,R,2014-01-10,121.0,0.0,7.5,154802912.0,Peter Berg,Peter Berg,Mark Wahlberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6296,Oz the Great and Powerful,PG,2013-03-08,130.0,0.0,6.3,493311825.0,Sam Raimi,Mitchell Kapner,James Franco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297,Pain & Gain,R,2013-04-26,129.0,0.0,6.4,87305549.0,Michael Bay,Christopher Markus,Mark Wahlberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6298,Oldboy,R,2013-11-27,104.0,0.0,5.7,5186767.0,Spike Lee,Garon Tsuchiya,Josh Brolin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6299,Out of the Furnace,R,2013-12-06,116.0,0.0,6.8,15661554.0,Scott Cooper,Brad Ingelsby,Christian Bale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6300,Coherence,Not Rated,2014-08-06,89.0,0.0,7.2,139745.0,James Ward Byrkit,James Ward Byrkit,Emily Baldoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6301,Ender's Game,PG-13,2013-11-01,114.0,0.0,6.6,125544024.0,Gavin Hood,Gavin Hood,Harrison Ford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6302,Anchorman 2: the Legend Continues,PG-13,2013-12-18,119.0,0.0,6.3,173649931.0,Adam McKay,Will Ferrell,Will Ferrell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6303,The World's End,R,2013-08-23,109.0,0.0,7.0,46091271.0,Edgar Wright,Simon Pegg,Simon Pegg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6304,Stoker,R,2013-03-01,99.0,0.0,6.8,12077441.0,Park Chan-Wook,Wentworth Miller,Mia Wasikowska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6305,The Mortal Instruments: City of Bones,PG-13,2013-08-21,130.0,0.0,5.9,95396573.0,Harald Zwart,Jessica Postigo,Lily Collins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6306,Mama,PG-13,2013-01-18,100.0,0.0,6.2,146428180.0,Andy Muschietti,Andy Muschietti,Jessica Chastain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6307,Riddick,R,2013-09-06,119.0,0.0,6.4,98337295.0,David Twohy,David Twohy,Vin Diesel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6308,A Good Day to Die Hard,R,2013-02-14,98.0,0.0,5.3,304654182.0,John Moore,Skip Woods,Bruce Willis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6309,Escape Plan,R,2013-10-18,115.0,0.0,6.7,137328301.0,Mikael Håfström,Miles Chapman,Sylvester Stallone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6310,The Wolverine,PG-13,2013-07-26,126.0,0.0,6.7,414828246.0,James Mangold,Mark Bomback,Hugh Jackman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6311,Texas Chainsaw,R,2013-01-04,92.0,0.0,4.8,47340586.0,John Luessenhop,Adam Marcus,Alexandra Daddario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6312,Despicable Me 2,PG,2013-07-03,98.0,0.0,7.3,970766005.0,Pierre Coffin,Cinco Paul,Steve Carell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6313,47 Ronin,PG-13,2013-12-25,128.0,0.0,6.3,151783839.0,Carl Rinsch,Chris Morgan,Keanu Reeves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6314,Adore,R,2013-04-03,112.0,0.0,6.2,1575749.0,Anne Fontaine,Anne Fontaine,Naomi Watts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6315,Machete Kills,R,2013-10-11,107.0,0.0,5.6,17496820.0,Robert Rodriguez,Kyle Ward,Danny Trejo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6316,Warm Bodies,PG-13,2013-02-01,98.0,0.0,6.8,116980662.0,Jonathan Levine,Isaac Marion,Nicholas Hoult,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6317,Percy Jackson: Sea of Monsters,PG,2013-08-07,106.0,0.0,5.8,199850315.0,Thor Freudenthal,Marc Guggenheim,Logan Lerman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6318,Blue Jasmine,PG-13,2013-08-23,98.0,0.0,7.3,99104804.0,Woody Allen,Woody Allen,Cate Blanchett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6319,Nymphomaniac: Vol. II,Not Rated,2014-03-20,124.0,0.0,6.7,4934725.0,Lars von Trier,Lars von Trier,Charlotte Gainsbourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6320,Safe Haven,PG-13,2013-02-14,115.0,0.0,6.7,97594140.0,Lasse Hallström,Dana Stevens,Julianne Hough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6321,Gangster Squad,R,2013-01-11,113.0,0.0,6.7,105200903.0,Ruben Fleischer,Will Beall,Sean Penn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6322,August: Osage County,R,2014-01-10,121.0,0.0,7.2,74188937.0,John Wells,Tracy Letts,Meryl Streep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6323,Locke,R,2014-04-18,85.0,0.0,7.1,5090608.0,Steven Knight,Steven Knight,Tom Hardy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6324,Before Midnight,R,2013-06-14,109.0,0.0,7.9,20994648.0,Richard Linklater,Richard Linklater,Ethan Hawke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6325,Young & Beautiful,Not Rated,2014-04-25,95.0,0.0,6.7,9757417.0,François Ozon,François Ozon,Marine Vacth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6326,Begin Again,R,2014-07-11,104.0,0.0,7.4,65652908.0,John Carney,John Carney,Keira Knightley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6327,Oculus,R,2014-04-11,104.0,0.0,6.5,44459951.0,Mike Flanagan,Mike Flanagan,Karen Gillan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6328,Big Bad Wolves,Not Rated,2013-08-15,110.0,0.0,6.8,291239.0,Aharon Keshales,Aharon Keshales,Lior Ashkenazi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6329,The Counselor,R,2013-10-25,117.0,0.0,5.3,71009334.0,Ridley Scott,Cormac McCarthy,Michael Fassbender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6330,Parker,R,2013-01-25,118.0,0.0,6.2,46922566.0,Taylor Hackford,John J. McLaughlin,Jason Statham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6331,The Call,R,2013-03-15,94.0,0.0,6.7,68572631.0,Brad Anderson,Richard D'Ovidio,Halle Berry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6332,Scary Movie V,PG-13,2013-04-12,86.0,0.0,3.5,78378744.0,Malcolm D. Lee,David Zucker,Simon Rex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6333,R.I.P.D.,PG-13,2013-07-19,96.0,0.0,5.6,78324220.0,Robert Schwentke,Phil Hay,Ryan Reynolds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6334,Inside Llewyn Davis,R,2014-01-10,104.0,0.0,7.5,32960249.0,Ethan Coen,Joel Coen,Oscar Isaac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6335,The To Do List,R,2013-07-26,104.0,0.0,5.8,3909596.0,Maggie Carey,Maggie Carey,Aubrey Plaza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6336,Carrie,R,2013-10-18,100.0,0.0,5.9,84790678.0,Kimberly Peirce,Lawrence D. Cohen,Chloë Grace Moretz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6337,The Lone Ranger,PG-13,2013-07-03,150.0,0.0,6.4,260502115.0,Gore Verbinski,Justin Haythe,Johnny Depp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6338,The Host,PG-13,2013-03-29,125.0,0.0,5.9,63365859.0,Andrew Niccol,Andrew Niccol,Saoirse Ronan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6339,Turbo,PG,2013-07-17,96.0,0.0,6.4,282570682.0,David Soren,Darren Lemke,Ryan Reynolds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6340,What If,PG-13,2014-08-15,98.0,0.0,6.8,8526288.0,Michael Dowse,Elan Mastai,Daniel Radcliffe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6341,2 Guns,R,2013-08-02,109.0,0.0,6.7,131940411.0,Baltasar Kormákur,Blake Masters,Denzel Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6342,Enough Said,PG-13,2013-10-11,93.0,0.0,7.0,25288872.0,Nicole Holofcener,Nicole Holofcener,Julia Louis-Dreyfus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6343,Side Effects,R,2013-02-08,106.0,0.0,7.1,63414135.0,Steven Soderbergh,Scott Z. Burns,Rooney Mara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6344,The Heat,R,2013-06-28,117.0,0.0,6.6,229930771.0,Paul Feig,Katie Dippold,Sandra Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
